Date,Open,High,Low,Close,Adj Close,Volume
1073030400,43.074363708496094,43.20085144042969,42.37866973876953,42.771690368652344,27.883363723754883,1853459
1073289600,42.69037628173828,42.9569091796875,42.37866973876953,42.9569091796875,28.004108428955078,2159380
1073376000,42.96142578125,43.26861572265625,42.938838958740234,43.19181823730469,28.15724754333496,1690315
1073462400,43.19181823730469,43.85588836669922,43.05177688598633,43.602909088134766,28.425251007080078,2101384
1073548800,43.602909088134766,44.068214416503906,43.48093795776367,43.765541076660156,28.531261444091797,1409408
1073635200,43.458351135253906,44.11790466308594,43.36800003051758,43.774574279785156,28.537158966064453,2272717
1073894400,43.864925384521484,43.87847900390625,43.6390495300293,43.81975173950195,28.566617965698242,2328058
1073980800,43.81975173950195,44.22632598876953,43.774574279785156,44.068214416503906,28.72858428955078,1838406
1074067200,44.217288970947266,44.696144104003906,44.14952850341797,44.610313415527344,29.081989288330078,2059768
1074153600,44.619346618652344,45.138858795166016,44.46123504638672,44.60127639770508,29.076101303100586,2020365
1074240000,44.70066452026367,45.306007385253906,44.63290023803711,45.306007385253906,29.535512924194336,2778085
1074585600,45.306007385253906,45.49122619628906,45.00785446166992,45.17499923706055,29.450119018554688,2948976
1074672000,45.17499923706055,45.617713928222656,44.822635650634766,45.50025939941406,29.662166595458984,1576093
1074758400,45.581573486328125,45.581573486328125,45.17048263549805,45.31956100463867,29.544363021850586,1476923
1074844800,45.396358489990234,45.45508575439453,44.795528411865234,45.003334045410156,29.33820152282715,1075816
1075104000,45.003334045410156,45.82551956176758,44.912986755371094,45.66289138793945,29.768177032470703,1948201
1075190400,45.59964370727539,45.59964370727539,44.962677001953125,45.20662307739258,29.470733642578125,1346541
1075276800,45.20662307739258,45.33311462402344,44.58772659301758,44.660003662109375,29.114368438720703,1195573
1075363200,44.70066452026367,44.8135986328125,44.45671844482422,44.58772659301758,29.067264556884766,2250802
1075449600,44.474788665771484,44.510929107666016,43.5215950012207,43.688743591308594,28.481203079223633,2346209
1075708800,43.95527648925781,45.29245376586914,43.910099029541016,44.35733413696289,28.917078018188477,2564693
1075795200,44.56513977050781,44.660003662109375,44.072731018066406,44.27149963378906,28.861106872558594,1868954
1075881600,44.27149963378906,45.38732147216797,44.27149963378906,44.76842498779297,29.185081481933594,2545656
1075968000,44.83618927001953,45.82551956176758,44.83618927001953,45.67644119262695,29.777000427246094,2345766
1076054400,45.78486251831055,46.462486267089844,45.78486251831055,46.358585357666016,30.221691131591797,2070393
1076313600,46.358585357666016,46.444419860839844,45.86166000366211,46.34051513671875,30.20992088317871,1647593
1076400000,46.21402359008789,46.7064323425293,45.93394088745117,46.56187438964844,30.354230880737305,1876038
1076486400,46.59801483154297,47.09041976928711,46.34503173828125,46.95037841796875,30.607501983642578,2380520
1076572800,46.95037841796875,46.981998443603516,46.59801483154297,46.82388687133789,30.52504539489746,1464970
1076659200,46.82388687133789,47.09041976928711,46.73353958129883,46.82388687133789,30.52504539489746,1677034
1077004800,46.6431884765625,47.17625427246094,46.6431884765625,47.076866149902344,30.689964294433594,1503486
1077091200,47.140113830566406,47.424713134765625,46.88261413574219,46.88261413574219,30.563323974609375,1831987
