Date,Open,High,Low,Close,Adj Close,Volume
1073030400,0.38482099771499634,0.38839301466941833,0.3782140016555786,0.3799999952316284,0.32211834192276,144642400
1073289600,0.3824999928474426,0.399821013212204,0.3824999928474426,0.39589300751686096,0.3355904817581177,395018400
1073376000,0.3973209857940674,0.4003570079803467,0.38767901062965393,0.39446398615837097,0.334379106760025,509348000
1073462400,0.39464300870895386,0.4076789915561676,0.39160698652267456,0.4033930003643036,0.34194818139076233,586874400
1073548800,0.4078570008277893,0.42375001311302185,0.4044640064239502,0.41714298725128174,0.3536035716533661,460303200
1073635200,0.41482099890708923,0.4308930039405823,0.4069640040397644,0.4107140004634857,0.34815388917922974,427459200
1073894400,0.4151790142059326,0.4285709857940674,0.4124999940395355,0.42375001311302185,0.3592042326927185,487547200
1073980800,0.4410710036754608,0.443571001291275,0.4260709881782532,0.4307140111923218,0.3651075065135956,679016800
1074067200,0.4357140064239502,0.4382140040397644,0.42464300990104675,0.4321430027484894,0.36631888151168823,620043200
1074153600,0.4091069996356964,0.41785699129104614,0.4017859995365143,0.4080359935760498,0.345883846282959,1018208800
1074240000,0.4087499976158142,0.4114289879798889,0.4037500023841858,0.4057140052318573,0.3439154326915741,372820000
1074585600,0.4048210084438324,0.4071429967880249,0.3973209857940674,0.4058929979801178,0.34406721591949463,315946400
1074672000,0.4053570032119751,0.4101789891719818,0.4005360007286072,0.4037500023841858,0.34225067496299744,226660000
1074758400,0.4028570055961609,0.4076789915561676,0.3960709869861603,0.3960709869861603,0.33574140071868896,205004800
1074844800,0.4003570079803467,0.4060710072517395,0.3973209857940674,0.4028570055961609,0.3414936363697052,227169600
1075104000,0.4010710120201111,0.4117859899997711,0.4005360007286072,0.4108929932117462,0.34830570220947266,271269600
1075190400,0.4114289879798889,0.4151790142059326,0.4071429967880249,0.4119639992713928,0.34921345114707947,307070400
1075276800,0.4078570008277893,0.41749998927116394,0.400178998708725,0.4021430015563965,0.34088853001594543,275402400
1075363200,0.404107004404068,0.4071429967880249,0.39625000953674316,0.4050000011920929,0.34331029653549194,212699200
1075449600,0.4044640064239502,0.408392995595932,0.4003570079803467,0.4028570055961609,0.3414936363697052,185298400
1075708800,0.4010710120201111,0.4073210060596466,0.39428600668907166,0.3985710144042969,0.3378605246543884,287431200
1075795200,0.3982140123844147,0.4000000059604645,0.39285698533058167,0.39750000834465027,0.3369527757167816,180812800
1075881600,0.39285698533058167,0.39446398615837097,0.38749998807907104,0.38910698890686035,0.3298381268978119,305552800
1075968000,0.38964301347732544,0.4091069996356964,0.38946399092674255,0.4003570079803467,0.3393745720386505,352844800
1076054400,0.4008930027484894,0.4087499976158142,0.4000000059604645,0.4055359959602356,0.34376463294029236,193340000
1076313600,0.4039289951324463,0.4082140028476715,0.4017859995365143,0.4048210084438324,0.34315845370292664,188260800
1076400000,0.4039289951324463,0.4128569960594177,0.4007140100002289,0.4103569984436035,0.34785139560699463,255343200
1076486400,0.412321001291275,0.42625001072883606,0.4116069972515106,0.42500001192092896,0.3602639138698578,348544000
1076572800,0.42160698771476746,0.42839300632476807,0.42142900824546814,0.42375001311302185,0.3592042326927185,183988000
1076659200,0.42589300870895386,0.4303570091724396,0.4076789915561676,0.4107140004634857,0.34815388917922974,315980000
1077004800,0.4124999940395355,0.41946399211883545,0.4124999940395355,0.41357100009918213,0.3505757451057434,170956800
1077091200,0.4139289855957031,0.41857099533081055,0.4116069972515106,0.41535699367523193,0.3520897328853607,141635200
1077177600,0.41660699248313904,0.42214301228523254,0.400178998708725,0.4012500047683716,0.34013158082962036,323080800
1077264000,0.4017859995365143,0.401964008808136,0.39660701155662537,0.4000000059604645,0.3390718698501587,277603200
1077523200,0.39892899990081787,0.4010710120201111,0.39089301228523254,0.39625000953674316,0.3358931839466095,194079200
1077609600,0.39535701274871826,0.4060710072517395,0.39285698533058167,0.3992860019207001,0.3384665846824646,259056000
1077696000,0.39785701036453247,0.4089289903640747,0.39660701155662537,0.4073210060596466,0.3452777564525604,276276000
1077782400,0.4085710048675537,0.4139289855957031,0.4071429967880249,0.4114289879798889,0.34876006841659546,198408000
1077868800,0.4099999964237213,0.42892900109291077,0.4098210036754608,0.42714300751686096,0.3620804250240326,468837600
1078128000,0.4303570091724396,0.4339289963245392,0.42625001072883606,0.42892900109291077,0.3635944724082947,321680800
1078214400,0.4285709857940674,0.4303570091724396,0.42446398735046387,0.42517900466918945,0.36041563749313354,256687200
1078300800,0.42142900824546814,0.4319640100002289,0.42142900824546814,0.42714300751686096,0.3620804250240326,225131200
1078387200,0.4273209869861603,0.45035699009895325,0.42696401476860046,0.44928601384162903,0.3808506429195404,660223200
1078473600,0.4455359876155853,0.49089300632476807,0.4446429908275604,0.47749999165534973,0.40476712584495544,1540599200
1078732800,0.4753569960594177,0.47839298844337463,0.4607140123844147,0.4642859995365143,0.3935657739639282,522872000
1078819200,0.4625000059604645,0.48625001311302185,0.4598209857940674,0.48392900824546814,0.41021689772605896,618363200
1078905600,0.48285698890686035,0.5024999976158142,0.48107099533081055,0.4942860007286072,0.4189961850643158,1006964000
1078992000,0.48696398735046387,0.5007140040397644,0.48374998569488525,0.48482099175453186,0.41097292304039,595851200
1079078400,0.48785701394081116,0.4960710108280182,0.48517900705337524,0.49214300513267517,0.4171796143054962,329224000
1079337600,0.48267900943756104,0.48839300870895386,0.4689289927482605,0.4723210036754608,0.40037697553634644,481717600
1079424000,0.4741069972515106,0.475178986787796,0.45339301228523254,0.4610710144042969,0.3908405601978302,605432800
1079510400,0.4635710120201111,0.4710710048675537,0.46035701036453247,0.4676789939403534,0.3964420557022095,411432000
1079596800,0.4632140100002289,0.4653570055961609,0.45696398615837097,0.45839300751686096,0.38857048749923706,321081600
1079683200,0.45642900466918945,0.48107099533081055,0.45607098937034607,0.4617860019207001,0.39144662022590637,408576000
1079942400,0.45303601026535034,0.4673210084438324,0.45089301466941833,0.4617860019207001,0.39144662022590637,419031200
1080028800,0.4621430039405823,0.4642859995365143,0.45035699009895325,0.45160698890686035,0.38281819224357605,385515200
1080115200,0.45124998688697815,0.4598209857940674,0.45124998688697815,0.45535698533058167,0.38599687814712524,428215200
1080201600,0.4667859971523285,0.48053601384162903,0.462321013212204,0.47982099652290344,0.4067345857620239,566445600
1080288000,0.48214301466941833,0.4885709881782532,0.48053601384162903,0.48285698890686035,0.4093080759048462,419893600
1080547200,0.48875001072883606,0.4998210072517395,0.48571398854255676,0.4983929991722107,0.42247772216796875,350728000
1080633600,0.4953570067882538,0.4991070032119751,0.48821398615837097,0.4985710084438324,0.4226285517215729,359676800
1080720000,0.4985710084438324,0.4996429979801178,0.48124998807907104,0.48285698890686035,0.4093080759048462,390773600
