Date,Open,High,Low,Close,Adj Close,Volume
2004-01-02,51.400001525878906,51.400001525878906,50.40999984741211,50.70000076293945,29.06978988647461,1687800
2004-01-05,49.900001525878906,50.40999984741211,49.86000061035156,50.09000015258789,28.72002410888672,3821100
2004-01-06,49.95000076293945,50.04999923706055,49.779998779296875,49.95000076293945,28.639751434326172,2310100
2004-01-07,49.77000045776367,50.470001220703125,49.75,50.099998474121094,28.725770950317383,2512200
2004-01-08,50.099998474121094,51.29999923706055,49.79999923706055,51.25,29.385133743286133,3041200
2004-01-09,51.25,52.0,51.0,51.54999923706055,29.557157516479492,2762000
2004-01-12,51.45000076293945,51.45000076293945,50.84000015258789,50.880001068115234,29.17299461364746,1965700
2004-01-13,50.83000183105469,50.97999954223633,50.119998931884766,50.900001525878906,29.184457778930664,1597500
2004-01-14,50.97999954223633,51.4900016784668,50.849998474121094,51.47999954223633,29.516998291015625,2391000
2004-01-15,51.70000076293945,51.849998474121094,50.86000061035156,51.20000076293945,29.356475830078125,1649000
2004-01-16,51.47999954223633,51.5099983215332,50.84000015258789,51.5099983215332,29.53421401977539,1507700
2004-01-20,51.61000061035156,51.61000061035156,50.650001525878906,50.7400016784668,29.09270477294922,1731900
2004-01-21,50.75,51.380001068115234,50.540000915527344,51.380001068115234,29.459674835205078,1591800
2004-01-22,51.5,51.66999816894531,50.66999816894531,50.970001220703125,29.224607467651367,1192400
2004-01-23,50.68000030517578,51.36000061035156,50.459999084472656,50.779998779296875,29.115659713745117,1517100
2004-01-26,50.83000183105469,52.189998626708984,50.83000183105469,51.599998474121094,29.585817337036133,3235200
2004-01-27,50.0,50.20000076293945,49.4900016784668,50.20000076293945,28.783092498779297,7539500
2004-01-28,50.20000076293945,50.25,49.59000015258789,49.75,28.525089263916016,4432900
2004-01-29,49.790000915527344,49.959999084472656,49.06999969482422,49.27000045776367,28.249868392944336,3422700
2004-01-30,49.25,49.349998474121094,48.20000076293945,48.619998931884766,27.877168655395508,4570400
2004-02-02,48.63999938964844,49.220001220703125,48.619998931884766,48.65999984741211,27.900108337402344,3624500
2004-02-03,48.349998474121094,48.41999816894531,47.849998474121094,48.369998931884766,27.733842849731445,4183900
2004-02-04,48.369998931884766,48.95000076293945,48.150001525878906,48.79999923706055,27.98038673400879,3217900
2004-02-05,48.79999923706055,49.70000076293945,48.790000915527344,49.70000076293945,28.496417999267578,4326600
2004-02-06,49.68000030517578,49.70000076293945,49.099998474121094,49.38999938964844,28.318681716918945,1872800
2004-02-09,49.45000076293945,49.75,49.130001068115234,49.27000045776367,28.249868392944336,1385000
2004-02-10,49.25,49.279998779296875,48.849998474121094,49.18000030517578,28.198257446289062,1638000
2004-02-11,49.70000076293945,49.70000076293945,48.9900016784668,49.29999923706055,28.267065048217773,2289300
